seqid	bp	p_val	calibrated.pvalue	p.bonf	start	end	strand	gene_id	description	dist_to_start	dist_to_end	in_gene	in_window	position	distance
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5413679	5414761	+	Sdiv_ptg000010l_1036-R	Protein of unknown function	-32464	-33546	FALSE	TRUE	upstream	32464
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5414796	5416670	-	Sdiv_ptg000010l_1037-R	Similar to CCDA: Cytochrome c-type biogenesis ccda-like chloroplastic protein (Arabidopsis thaliana)	-33581	-35455	FALSE	TRUE	upstream	33581
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5345870	5347458	-	Sdiv_ptg000010l_1027-R	Similar to FQR1: NAD(P)H dehydrogenase (quinone) FQR1 (Arabidopsis thaliana)	35345	33757	FALSE	TRUE	downstream	33757
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5335758	5338011	+	Sdiv_ptg000010l_1026-R	Similar to GH3.6: Indole-3-acetic acid-amido synthetase GH3.6 (Arabidopsis thaliana)	45457	43204	FALSE	TRUE	downstream	43204
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5425212	5431448	+	Sdiv_ptg000010l_1038-R	Similar to VIII-2: Myosin-2 (Arabidopsis thaliana)	-43997	-50233	FALSE	TRUE	upstream	43997
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5431224	5432576	-	Sdiv_ptg000010l_1039-R	Similar to LHCB3: Chlorophyll a-b binding protein 3%2C chloroplastic (Arabidopsis thaliana)	-50009	-51361	FALSE	TRUE	upstream	50009
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5437597	5442337	-	Sdiv_ptg000010l_1040-R	Similar to MRE11: Double-strand break repair protein MRE11 (Arabidopsis thaliana)	-56382	-61122	FALSE	TRUE	upstream	56382
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5318776	5321259	+	Sdiv_ptg000010l_1025-R	Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens)	62439	59956	FALSE	TRUE	downstream	59956
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5445055	5450392	+	Sdiv_ptg000010l_1041-R	Similar to CNGC4: Cyclic nucleotide-gated ion channel 4 (Arabidopsis thaliana)	-63840	-69177	FALSE	TRUE	upstream	63840
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5313890	5314354	-	Sdiv_ptg000010l_1024-R	Protein of unknown function	67325	66861	FALSE	TRUE	downstream	66861
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5450944	5452670	+	Sdiv_ptg000010l_1042-R	Protein of unknown function	-69729	-71455	FALSE	TRUE	upstream	69729
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5302726	5308072	-	Sdiv_ptg000010l_1023-R	Protein of unknown function	78489	73143	FALSE	TRUE	downstream	73143
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5302717	5305631	+	Sdiv_ptg000010l_1022-R	Similar to BGLU41: Putative beta-glucosidase 41 (Arabidopsis thaliana)	78498	75584	FALSE	TRUE	downstream	75584
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5300324	5302293	-	Sdiv_ptg000010l_1021-R	Similar to ORRM2: Organelle RRM domain-containing protein 2%2C mitochondrial (Arabidopsis thaliana)	80891	78922	FALSE	TRUE	downstream	78922
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5298037	5298786	-	Sdiv_ptg000010l_1020-R	Protein of unknown function	83178	82429	FALSE	TRUE	downstream	82429
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5290111	5293187	-	Sdiv_ptg000010l_1019-R	Similar to CRLK1: Calcium/calmodulin-regulated receptor-like kinase 1 (Arabidopsis thaliana)	91104	88028	FALSE	TRUE	downstream	88028
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5287590	5289532	-	Sdiv_ptg000010l_1018-R	Similar to RPL24: 50S ribosomal protein L24%2C chloroplastic (Arabidopsis thaliana)	93625	91683	FALSE	TRUE	downstream	91683
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5284272	5286067	+	Sdiv_ptg000010l_1017-R	Protein of unknown function	96943	95148	FALSE	TRUE	downstream	95148
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5281075	5282408	-	Sdiv_ptg000010l_1016-R	Similar to RAT5: Histone H2A.6 (Arabidopsis thaliana)	100140	98807	FALSE	TRUE	downstream	98807
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5375263	5383654	+	Sdiv_ptg000010l_1031-R	Similar to TRS130: Trafficking protein particle complex II-specific subunit 130 homolog (Arabidopsis thaliana)	6013	-2378	TRUE	TRUE	in_gene	0
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5384876	5386504	-	Sdiv_ptg000010l_1032-R	Similar to menG: Demethylmenaquinone methyltransferase (Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533))	-3600	-5228	FALSE	TRUE	upstream	3600
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5389019	5391829	-	Sdiv_ptg000010l_1033-R	Similar to AHL: PAP-specific phosphatase HAL2-like (Arabidopsis thaliana)	-7743	-10553	FALSE	TRUE	upstream	7743
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5367413	5370061	-	Sdiv_ptg000010l_1030-R	Similar to PHOS32: Universal stress protein PHOS32 (Arabidopsis thaliana)	13863	11215	FALSE	TRUE	downstream	11215
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5394332	5396886	+	Sdiv_ptg000010l_1034-R	Similar to PRMT10: Protein arginine N-methyltransferase PRMT10 (Arabidopsis thaliana)	-13056	-15610	FALSE	TRUE	upstream	13056
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5366120	5366492	+	Sdiv_ptg000010l_1029-R	Protein of unknown function	15156	14784	FALSE	TRUE	downstream	14784
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5406756	5411147	+	Sdiv_ptg000010l_1035-R	Similar to AGD5: ADP-ribosylation factor GTPase-activating protein AGD5 (Arabidopsis thaliana)	-25480	-29871	FALSE	TRUE	upstream	25480
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5352304	5352699	-	Sdiv_ptg000010l_1028-R	Similar to PBP1: Calcium-binding protein PBP1 (Arabidopsis thaliana)	28972	28577	FALSE	TRUE	downstream	28577
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5413679	5414761	+	Sdiv_ptg000010l_1036-R	Protein of unknown function	-32403	-33485	FALSE	TRUE	upstream	32403
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5414796	5416670	-	Sdiv_ptg000010l_1037-R	Similar to CCDA: Cytochrome c-type biogenesis ccda-like chloroplastic protein (Arabidopsis thaliana)	-33520	-35394	FALSE	TRUE	upstream	33520
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5345870	5347458	-	Sdiv_ptg000010l_1027-R	Similar to FQR1: NAD(P)H dehydrogenase (quinone) FQR1 (Arabidopsis thaliana)	35406	33818	FALSE	TRUE	downstream	33818
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5335758	5338011	+	Sdiv_ptg000010l_1026-R	Similar to GH3.6: Indole-3-acetic acid-amido synthetase GH3.6 (Arabidopsis thaliana)	45518	43265	FALSE	TRUE	downstream	43265
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5425212	5431448	+	Sdiv_ptg000010l_1038-R	Similar to VIII-2: Myosin-2 (Arabidopsis thaliana)	-43936	-50172	FALSE	TRUE	upstream	43936
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5431224	5432576	-	Sdiv_ptg000010l_1039-R	Similar to LHCB3: Chlorophyll a-b binding protein 3%2C chloroplastic (Arabidopsis thaliana)	-49948	-51300	FALSE	TRUE	upstream	49948
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5437597	5442337	-	Sdiv_ptg000010l_1040-R	Similar to MRE11: Double-strand break repair protein MRE11 (Arabidopsis thaliana)	-56321	-61061	FALSE	TRUE	upstream	56321
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5318776	5321259	+	Sdiv_ptg000010l_1025-R	Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens)	62500	60017	FALSE	TRUE	downstream	60017
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5445055	5450392	+	Sdiv_ptg000010l_1041-R	Similar to CNGC4: Cyclic nucleotide-gated ion channel 4 (Arabidopsis thaliana)	-63779	-69116	FALSE	TRUE	upstream	63779
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5313890	5314354	-	Sdiv_ptg000010l_1024-R	Protein of unknown function	67386	66922	FALSE	TRUE	downstream	66922
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5450944	5452670	+	Sdiv_ptg000010l_1042-R	Protein of unknown function	-69668	-71394	FALSE	TRUE	upstream	69668
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5302726	5308072	-	Sdiv_ptg000010l_1023-R	Protein of unknown function	78550	73204	FALSE	TRUE	downstream	73204
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5302717	5305631	+	Sdiv_ptg000010l_1022-R	Similar to BGLU41: Putative beta-glucosidase 41 (Arabidopsis thaliana)	78559	75645	FALSE	TRUE	downstream	75645
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5300324	5302293	-	Sdiv_ptg000010l_1021-R	Similar to ORRM2: Organelle RRM domain-containing protein 2%2C mitochondrial (Arabidopsis thaliana)	80952	78983	FALSE	TRUE	downstream	78983
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5298037	5298786	-	Sdiv_ptg000010l_1020-R	Protein of unknown function	83239	82490	FALSE	TRUE	downstream	82490
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5290111	5293187	-	Sdiv_ptg000010l_1019-R	Similar to CRLK1: Calcium/calmodulin-regulated receptor-like kinase 1 (Arabidopsis thaliana)	91165	88089	FALSE	TRUE	downstream	88089
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5287590	5289532	-	Sdiv_ptg000010l_1018-R	Similar to RPL24: 50S ribosomal protein L24%2C chloroplastic (Arabidopsis thaliana)	93686	91744	FALSE	TRUE	downstream	91744
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5284272	5286067	+	Sdiv_ptg000010l_1017-R	Protein of unknown function	97004	95209	FALSE	TRUE	downstream	95209
Chr4	5381276	5.184989071209186e-6	2.681191112376894e-16	0.49962036191264597	5281075	5282408	-	Sdiv_ptg000010l_1016-R	Similar to RAT5: Histone H2A.6 (Arabidopsis thaliana)	100201	98868	FALSE	TRUE	downstream	98868
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5375263	5383654	+	Sdiv_ptg000010l_1031-R	Similar to TRS130: Trafficking protein particle complex II-specific subunit 130 homolog (Arabidopsis thaliana)	6688	-1703	TRUE	TRUE	in_gene	0
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5384876	5386504	-	Sdiv_ptg000010l_1032-R	Similar to menG: Demethylmenaquinone methyltransferase (Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533))	-2925	-4553	FALSE	TRUE	upstream	2925
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5389019	5391829	-	Sdiv_ptg000010l_1033-R	Similar to AHL: PAP-specific phosphatase HAL2-like (Arabidopsis thaliana)	-7068	-9878	FALSE	TRUE	upstream	7068
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5367413	5370061	-	Sdiv_ptg000010l_1030-R	Similar to PHOS32: Universal stress protein PHOS32 (Arabidopsis thaliana)	14538	11890	FALSE	TRUE	downstream	11890
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5394332	5396886	+	Sdiv_ptg000010l_1034-R	Similar to PRMT10: Protein arginine N-methyltransferase PRMT10 (Arabidopsis thaliana)	-12381	-14935	FALSE	TRUE	upstream	12381
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5366120	5366492	+	Sdiv_ptg000010l_1029-R	Protein of unknown function	15831	15459	FALSE	TRUE	downstream	15459
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5406756	5411147	+	Sdiv_ptg000010l_1035-R	Similar to AGD5: ADP-ribosylation factor GTPase-activating protein AGD5 (Arabidopsis thaliana)	-24805	-29196	FALSE	TRUE	upstream	24805
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5352304	5352699	-	Sdiv_ptg000010l_1028-R	Similar to PBP1: Calcium-binding protein PBP1 (Arabidopsis thaliana)	29647	29252	FALSE	TRUE	downstream	29252
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5413679	5414761	+	Sdiv_ptg000010l_1036-R	Protein of unknown function	-31728	-32810	FALSE	TRUE	upstream	31728
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5414796	5416670	-	Sdiv_ptg000010l_1037-R	Similar to CCDA: Cytochrome c-type biogenesis ccda-like chloroplastic protein (Arabidopsis thaliana)	-32845	-34719	FALSE	TRUE	upstream	32845
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5345870	5347458	-	Sdiv_ptg000010l_1027-R	Similar to FQR1: NAD(P)H dehydrogenase (quinone) FQR1 (Arabidopsis thaliana)	36081	34493	FALSE	TRUE	downstream	34493
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5425212	5431448	+	Sdiv_ptg000010l_1038-R	Similar to VIII-2: Myosin-2 (Arabidopsis thaliana)	-43261	-49497	FALSE	TRUE	upstream	43261
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5335758	5338011	+	Sdiv_ptg000010l_1026-R	Similar to GH3.6: Indole-3-acetic acid-amido synthetase GH3.6 (Arabidopsis thaliana)	46193	43940	FALSE	TRUE	downstream	43940
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5431224	5432576	-	Sdiv_ptg000010l_1039-R	Similar to LHCB3: Chlorophyll a-b binding protein 3%2C chloroplastic (Arabidopsis thaliana)	-49273	-50625	FALSE	TRUE	upstream	49273
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5437597	5442337	-	Sdiv_ptg000010l_1040-R	Similar to MRE11: Double-strand break repair protein MRE11 (Arabidopsis thaliana)	-55646	-60386	FALSE	TRUE	upstream	55646
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5318776	5321259	+	Sdiv_ptg000010l_1025-R	Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens)	63175	60692	FALSE	TRUE	downstream	60692
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5445055	5450392	+	Sdiv_ptg000010l_1041-R	Similar to CNGC4: Cyclic nucleotide-gated ion channel 4 (Arabidopsis thaliana)	-63104	-68441	FALSE	TRUE	upstream	63104
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5313890	5314354	-	Sdiv_ptg000010l_1024-R	Protein of unknown function	68061	67597	FALSE	TRUE	downstream	67597
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5450944	5452670	+	Sdiv_ptg000010l_1042-R	Protein of unknown function	-68993	-70719	FALSE	TRUE	upstream	68993
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5302726	5308072	-	Sdiv_ptg000010l_1023-R	Protein of unknown function	79225	73879	FALSE	TRUE	downstream	73879
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5302717	5305631	+	Sdiv_ptg000010l_1022-R	Similar to BGLU41: Putative beta-glucosidase 41 (Arabidopsis thaliana)	79234	76320	FALSE	TRUE	downstream	76320
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5300324	5302293	-	Sdiv_ptg000010l_1021-R	Similar to ORRM2: Organelle RRM domain-containing protein 2%2C mitochondrial (Arabidopsis thaliana)	81627	79658	FALSE	TRUE	downstream	79658
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5298037	5298786	-	Sdiv_ptg000010l_1020-R	Protein of unknown function	83914	83165	FALSE	TRUE	downstream	83165
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5290111	5293187	-	Sdiv_ptg000010l_1019-R	Similar to CRLK1: Calcium/calmodulin-regulated receptor-like kinase 1 (Arabidopsis thaliana)	91840	88764	FALSE	TRUE	downstream	88764
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5287590	5289532	-	Sdiv_ptg000010l_1018-R	Similar to RPL24: 50S ribosomal protein L24%2C chloroplastic (Arabidopsis thaliana)	94361	92419	FALSE	TRUE	downstream	92419
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5284272	5286067	+	Sdiv_ptg000010l_1017-R	Protein of unknown function	97679	95884	FALSE	TRUE	downstream	95884
Chr4	5381951	1.2895013488334721e-5	1.5195862797591645e-13	1	5281075	5282408	-	Sdiv_ptg000010l_1016-R	Similar to RAT5: Histone H2A.6 (Arabidopsis thaliana)	100876	99543	FALSE	TRUE	downstream	99543
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5375263	5383654	+	Sdiv_ptg000010l_1031-R	Similar to TRS130: Trafficking protein particle complex II-specific subunit 130 homolog (Arabidopsis thaliana)	6836	-1555	TRUE	TRUE	in_gene	0
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5384876	5386504	-	Sdiv_ptg000010l_1032-R	Similar to menG: Demethylmenaquinone methyltransferase (Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533))	-2777	-4405	FALSE	TRUE	upstream	2777
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5389019	5391829	-	Sdiv_ptg000010l_1033-R	Similar to AHL: PAP-specific phosphatase HAL2-like (Arabidopsis thaliana)	-6920	-9730	FALSE	TRUE	upstream	6920
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5367413	5370061	-	Sdiv_ptg000010l_1030-R	Similar to PHOS32: Universal stress protein PHOS32 (Arabidopsis thaliana)	14686	12038	FALSE	TRUE	downstream	12038
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5394332	5396886	+	Sdiv_ptg000010l_1034-R	Similar to PRMT10: Protein arginine N-methyltransferase PRMT10 (Arabidopsis thaliana)	-12233	-14787	FALSE	TRUE	upstream	12233
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5366120	5366492	+	Sdiv_ptg000010l_1029-R	Protein of unknown function	15979	15607	FALSE	TRUE	downstream	15607
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5406756	5411147	+	Sdiv_ptg000010l_1035-R	Similar to AGD5: ADP-ribosylation factor GTPase-activating protein AGD5 (Arabidopsis thaliana)	-24657	-29048	FALSE	TRUE	upstream	24657
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5352304	5352699	-	Sdiv_ptg000010l_1028-R	Similar to PBP1: Calcium-binding protein PBP1 (Arabidopsis thaliana)	29795	29400	FALSE	TRUE	downstream	29400
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5413679	5414761	+	Sdiv_ptg000010l_1036-R	Protein of unknown function	-31580	-32662	FALSE	TRUE	upstream	31580
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5414796	5416670	-	Sdiv_ptg000010l_1037-R	Similar to CCDA: Cytochrome c-type biogenesis ccda-like chloroplastic protein (Arabidopsis thaliana)	-32697	-34571	FALSE	TRUE	upstream	32697
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5345870	5347458	-	Sdiv_ptg000010l_1027-R	Similar to FQR1: NAD(P)H dehydrogenase (quinone) FQR1 (Arabidopsis thaliana)	36229	34641	FALSE	TRUE	downstream	34641
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5425212	5431448	+	Sdiv_ptg000010l_1038-R	Similar to VIII-2: Myosin-2 (Arabidopsis thaliana)	-43113	-49349	FALSE	TRUE	upstream	43113
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5335758	5338011	+	Sdiv_ptg000010l_1026-R	Similar to GH3.6: Indole-3-acetic acid-amido synthetase GH3.6 (Arabidopsis thaliana)	46341	44088	FALSE	TRUE	downstream	44088
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5431224	5432576	-	Sdiv_ptg000010l_1039-R	Similar to LHCB3: Chlorophyll a-b binding protein 3%2C chloroplastic (Arabidopsis thaliana)	-49125	-50477	FALSE	TRUE	upstream	49125
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5437597	5442337	-	Sdiv_ptg000010l_1040-R	Similar to MRE11: Double-strand break repair protein MRE11 (Arabidopsis thaliana)	-55498	-60238	FALSE	TRUE	upstream	55498
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5318776	5321259	+	Sdiv_ptg000010l_1025-R	Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens)	63323	60840	FALSE	TRUE	downstream	60840
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5445055	5450392	+	Sdiv_ptg000010l_1041-R	Similar to CNGC4: Cyclic nucleotide-gated ion channel 4 (Arabidopsis thaliana)	-62956	-68293	FALSE	TRUE	upstream	62956
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5313890	5314354	-	Sdiv_ptg000010l_1024-R	Protein of unknown function	68209	67745	FALSE	TRUE	downstream	67745
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5450944	5452670	+	Sdiv_ptg000010l_1042-R	Protein of unknown function	-68845	-70571	FALSE	TRUE	upstream	68845
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5302726	5308072	-	Sdiv_ptg000010l_1023-R	Protein of unknown function	79373	74027	FALSE	TRUE	downstream	74027
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5302717	5305631	+	Sdiv_ptg000010l_1022-R	Similar to BGLU41: Putative beta-glucosidase 41 (Arabidopsis thaliana)	79382	76468	FALSE	TRUE	downstream	76468
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5300324	5302293	-	Sdiv_ptg000010l_1021-R	Similar to ORRM2: Organelle RRM domain-containing protein 2%2C mitochondrial (Arabidopsis thaliana)	81775	79806	FALSE	TRUE	downstream	79806
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5298037	5298786	-	Sdiv_ptg000010l_1020-R	Protein of unknown function	84062	83313	FALSE	TRUE	downstream	83313
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5290111	5293187	-	Sdiv_ptg000010l_1019-R	Similar to CRLK1: Calcium/calmodulin-regulated receptor-like kinase 1 (Arabidopsis thaliana)	91988	88912	FALSE	TRUE	downstream	88912
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5287590	5289532	-	Sdiv_ptg000010l_1018-R	Similar to RPL24: 50S ribosomal protein L24%2C chloroplastic (Arabidopsis thaliana)	94509	92567	FALSE	TRUE	downstream	92567
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5284272	5286067	+	Sdiv_ptg000010l_1017-R	Protein of unknown function	97827	96032	FALSE	TRUE	downstream	96032
Chr4	5382099	2.194222170742112e-5	3.755179173889269e-12	1	5281075	5282408	-	Sdiv_ptg000010l_1016-R	Similar to RAT5: Histone H2A.6 (Arabidopsis thaliana)	101024	99691	FALSE	TRUE	downstream	99691
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5375263	5383654	+	Sdiv_ptg000010l_1031-R	Similar to TRS130: Trafficking protein particle complex II-specific subunit 130 homolog (Arabidopsis thaliana)	7961	-430	TRUE	TRUE	in_gene	0
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5384876	5386504	-	Sdiv_ptg000010l_1032-R	Similar to menG: Demethylmenaquinone methyltransferase (Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533))	-1652	-3280	FALSE	TRUE	upstream	1652
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5389019	5391829	-	Sdiv_ptg000010l_1033-R	Similar to AHL: PAP-specific phosphatase HAL2-like (Arabidopsis thaliana)	-5795	-8605	FALSE	TRUE	upstream	5795
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5394332	5396886	+	Sdiv_ptg000010l_1034-R	Similar to PRMT10: Protein arginine N-methyltransferase PRMT10 (Arabidopsis thaliana)	-11108	-13662	FALSE	TRUE	upstream	11108
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5367413	5370061	-	Sdiv_ptg000010l_1030-R	Similar to PHOS32: Universal stress protein PHOS32 (Arabidopsis thaliana)	15811	13163	FALSE	TRUE	downstream	13163
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5366120	5366492	+	Sdiv_ptg000010l_1029-R	Protein of unknown function	17104	16732	FALSE	TRUE	downstream	16732
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5406756	5411147	+	Sdiv_ptg000010l_1035-R	Similar to AGD5: ADP-ribosylation factor GTPase-activating protein AGD5 (Arabidopsis thaliana)	-23532	-27923	FALSE	TRUE	upstream	23532
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5413679	5414761	+	Sdiv_ptg000010l_1036-R	Protein of unknown function	-30455	-31537	FALSE	TRUE	upstream	30455
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5352304	5352699	-	Sdiv_ptg000010l_1028-R	Similar to PBP1: Calcium-binding protein PBP1 (Arabidopsis thaliana)	30920	30525	FALSE	TRUE	downstream	30525
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5414796	5416670	-	Sdiv_ptg000010l_1037-R	Similar to CCDA: Cytochrome c-type biogenesis ccda-like chloroplastic protein (Arabidopsis thaliana)	-31572	-33446	FALSE	TRUE	upstream	31572
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5345870	5347458	-	Sdiv_ptg000010l_1027-R	Similar to FQR1: NAD(P)H dehydrogenase (quinone) FQR1 (Arabidopsis thaliana)	37354	35766	FALSE	TRUE	downstream	35766
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5425212	5431448	+	Sdiv_ptg000010l_1038-R	Similar to VIII-2: Myosin-2 (Arabidopsis thaliana)	-41988	-48224	FALSE	TRUE	upstream	41988
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5335758	5338011	+	Sdiv_ptg000010l_1026-R	Similar to GH3.6: Indole-3-acetic acid-amido synthetase GH3.6 (Arabidopsis thaliana)	47466	45213	FALSE	TRUE	downstream	45213
